EmployeeID,FundID,FundName,NAV,UnitsHeld,Date
E2662,FND457,Fund_375,18.34,51.45,2025-04-22
E2662,FND346,Fund_190,27.86,84.3,2025-04-22
E2662,FND200,Fund_328,55.08,25.94,2025-04-22
E2663,FND279,Fund_54,60.83,35.52,2025-04-22
E2663,FND321,Fund_290,67.39,28.55,2025-04-22
E2663,FND257,Fund_360,11.94,58.98,2025-04-22
E2663,FND61,Fund_236,105.58,5.73,2025-04-22
E2664,FND441,Fund_154,92.43,99.11,2025-04-22
E2664,FND168,Fund_422,177.08,75.35,2025-04-22
E2664,FND6,Fund_234,166.0,86.66,2025-04-22
E2665,FND105,Fund_144,99.23,50.54,2025-04-22
E2665,FND208,Fund_272,141.72,40.68,2025-04-22
E2665,FND301,Fund_170,80.83,4.18,2025-04-22
E2666,FND196,Fund_148,101.96,39.25,2025-04-22
E2666,FND428,Fund_120,74.99,7.43,2025-04-22
E2666,FND52,Fund_162,191.6,25.65,2025-04-22
E2667,FND8,Fund_47,10.22,10.88,2025-04-22
E2667,FND408,Fund_143,159.62,84.53,2025-04-22
E2667,FND367,Fund_151,93.26,47.94,2025-04-22
E2667,FND305,Fund_101,95.52,70.34,2025-04-22
E2668,FND56,Fund_237,46.1,91.13,2025-04-22
E2668,FND104,Fund_385,40.41,1.67,2025-04-22
E2669,FND75,Fund_92,19.29,51.72,2025-04-22
E2669,FND366,Fund_64,32.03,20.14,2025-04-22
E2669,FND481,Fund_198,179.5,5.77,2025-04-22
E2669,FND178,Fund_29,18.98,22.25,2025-04-22
E2670,FND60,Fund_260,39.28,53.28,2025-04-22
E2670,FND397,Fund_138,163.25,42.86,2025-04-22
E2670,FND298,Fund_441,138.46,1.18,2025-04-22
E2671,FND318,Fund_58,150.39,86.29,2025-04-22
E2671,FND474,Fund_1,119.3,55.37,2025-04-22
E2671,FND429,Fund_415,60.25,85.04,2025-04-22
E2672,FND313,Fund_224,29.15,39.21,2025-04-22
E2672,FND374,Fund_265,72.62,84.39,2025-04-22
E2672,FND168,Fund_293,151.47,84.52,2025-04-22
E2673,FND293,Fund_93,123.19,94.5,2025-04-22
E2673,FND317,Fund_29,122.9,45.61,2025-04-22
E2673,FND483,Fund_150,99.63,64.83,2025-04-22
E2674,FND373,Fund_99,94.95,62.82,2025-04-22
E2674,FND364,Fund_64,30.16,15.54,2025-04-22
E2674,FND38,Fund_142,85.85,97.39,2025-04-22
E2674,FND420,Fund_384,50.04,36.01,2025-04-22
E2675,FND158,Fund_255,123.81,58.57,2025-04-22
E2675,FND48,Fund_202,110.64,23.46,2025-04-22
E2675,FND100,Fund_226,18.69,4.89,2025-04-22
E2675,FND135,Fund_132,113.91,62.12,2025-04-22
E2676,FND143,Fund_297,80.11,37.73,2025-04-22
E2676,FND365,Fund_358,15.26,24.9,2025-04-22
E2677,FND380,Fund_19,132.51,31.26,2025-04-22
E2677,FND445,Fund_444,18.72,78.56,2025-04-22
E2677,FND136,Fund_480,21.66,88.89,2025-04-22
E2678,FND56,Fund_264,123.8,88.4,2025-04-22
E2678,FND314,Fund_412,171.63,80.58,2025-04-22
E2678,FND243,Fund_386,65.19,65.19,2025-04-22
E2679,FND417,Fund_414,143.84,54.38,2025-04-22
E2679,FND77,Fund_115,189.69,79.13,2025-04-22
E2679,FND228,Fund_125,139.71,17.14,2025-04-22
E2679,FND413,Fund_180,173.73,84.33,2025-04-22
E2680,FND433,Fund_183,89.72,35.81,2025-04-22
E2680,FND331,Fund_245,195.22,93.71,2025-04-22
E2680,FND428,Fund_73,176.87,90.15,2025-04-22
E2680,FND339,Fund_157,89.8,34.37,2025-04-22
E2681,FND60,Fund_453,91.18,39.86,2025-04-22
E2681,FND323,Fund_138,95.1,66.13,2025-04-22
E2682,FND87,Fund_421,66.93,61.69,2025-04-22
E2682,FND63,Fund_480,149.62,32.9,2025-04-22
E2682,FND175,Fund_247,164.38,53.92,2025-04-22
E2682,FND241,Fund_445,76.53,86.1,2025-04-22
E2683,FND242,Fund_56,145.11,71.33,2025-04-22
E2683,FND227,Fund_432,118.57,61.34,2025-04-22
E2683,FND405,Fund_242,87.49,11.0,2025-04-22
E2683,FND492,Fund_57,127.93,15.78,2025-04-22
E2684,FND377,Fund_297,61.94,57.41,2025-04-22
E2684,FND415,Fund_138,148.8,3.74,2025-04-22
E2684,FND16,Fund_148,179.72,56.27,2025-04-22
E2685,FND487,Fund_359,112.72,1.81,2025-04-22
E2685,FND439,Fund_214,62.92,84.55,2025-04-22
E2685,FND338,Fund_250,123.0,79.51,2025-04-22
E2686,FND471,Fund_163,173.69,31.87,2025-04-22
E2686,FND101,Fund_39,175.23,9.42,2025-04-22
E2687,FND290,Fund_442,47.9,45.84,2025-04-22
E2687,FND360,Fund_17,195.66,46.74,2025-04-22
E2687,FND223,Fund_352,121.43,50.25,2025-04-22
E2687,FND354,Fund_8,96.92,24.69,2025-04-22
E2688,FND418,Fund_337,50.61,57.01,2025-04-22
E2688,FND116,Fund_383,152.47,13.7,2025-04-22
E2689,FND420,Fund_212,30.93,33.36,2025-04-22
E2689,FND147,Fund_372,78.44,72.2,2025-04-22
E2690,FND348,Fund_346,187.18,38.43,2025-04-22
E2690,FND13,Fund_280,87.01,83.26,2025-04-22
E2690,FND438,Fund_107,160.98,61.03,2025-04-22
E2691,FND496,Fund_107,106.03,49.04,2025-04-22
E2691,FND178,Fund_232,29.99,80.38,2025-04-22
E2691,FND15,Fund_218,23.41,85.81,2025-04-22
E2691,FND78,Fund_369,116.72,76.77,2025-04-22
E2692,FND52,Fund_399,171.62,97.97,2025-04-22
E2692,FND229,Fund_181,105.39,73.59,2025-04-22
E2693,FND170,Fund_442,153.43,74.88,2025-04-22
E2693,FND96,Fund_236,142.31,95.69,2025-04-22
E2694,FND63,Fund_172,54.89,36.79,2025-04-22
E2694,FND156,Fund_261,89.5,55.38,2025-04-22
E2694,FND369,Fund_447,145.49,21.22,2025-04-22
E2694,FND182,Fund_161,129.41,29.03,2025-04-22
E2695,FND112,Fund_67,143.21,99.67,2025-04-22
E2695,FND147,Fund_176,163.61,13.76,2025-04-22
E2696,FND360,Fund_91,158.59,71.66,2025-04-22
E2696,FND99,Fund_492,101.93,30.64,2025-04-22
E2696,FND475,Fund_70,179.36,65.15,2025-04-22
E2696,FND425,Fund_490,25.9,92.95,2025-04-22
E2697,FND65,Fund_375,154.01,64.14,2025-04-22
E2697,FND195,Fund_244,104.7,24.91,2025-04-22
E2697,FND435,Fund_85,110.16,79.15,2025-04-22
E2698,FND236,Fund_106,198.48,15.92,2025-04-22
E2698,FND126,Fund_216,88.8,22.68,2025-04-22
E2698,FND19,Fund_219,26.98,11.49,2025-04-22
E2699,FND240,Fund_35,13.33,22.05,2025-04-22
E2699,FND471,Fund_370,100.9,84.24,2025-04-22
E2700,FND458,Fund_220,40.33,1.03,2025-04-22
E2700,FND445,Fund_107,55.59,2.83,2025-04-22
E2701,FND396,Fund_486,21.18,58.69,2025-04-22
E2701,FND213,Fund_247,185.06,52.67,2025-04-22
E2701,FND493,Fund_254,182.13,27.48,2025-04-22
E2702,FND487,Fund_352,91.53,79.46,2025-04-22
E2702,FND67,Fund_459,71.51,92.9,2025-04-22
E2702,FND287,Fund_371,121.89,71.44,2025-04-22
E2703,FND431,Fund_359,89.04,52.08,2025-04-22
E2703,FND123,Fund_315,59.27,36.66,2025-04-22
E2703,FND93,Fund_116,70.34,23.56,2025-04-22
E2703,FND252,Fund_151,94.46,3.81,2025-04-22
E2704,FND241,Fund_282,180.98,31.19,2025-04-22
E2704,FND249,Fund_5,57.38,12.86,2025-04-22
E2705,FND364,Fund_61,32.75,54.86,2025-04-22
E2705,FND199,Fund_13,77.58,11.23,2025-04-22
E2705,FND73,Fund_383,90.73,32.17,2025-04-22
E2705,FND338,Fund_224,95.71,29.83,2025-04-22
E2706,FND96,Fund_225,129.24,8.44,2025-04-22
E2706,FND473,Fund_201,24.15,36.53,2025-04-22
E2707,FND379,Fund_347,184.27,88.29,2025-04-22
E2707,FND41,Fund_248,111.79,51.76,2025-04-22
E2708,FND281,Fund_201,112.14,48.09,2025-04-22
E2708,FND193,Fund_371,56.93,95.62,2025-04-22
E2709,FND271,Fund_386,121.11,94.64,2025-04-22
E2709,FND201,Fund_391,39.31,1.2,2025-04-22
E2709,FND138,Fund_458,195.84,56.58,2025-04-22
E2709,FND325,Fund_416,75.22,97.4,2025-04-22
E2710,FND52,Fund_47,160.89,37.08,2025-04-22
E2710,FND235,Fund_429,125.5,50.83,2025-04-22
E2710,FND131,Fund_240,92.34,96.16,2025-04-22
E2710,FND251,Fund_26,138.53,64.31,2025-04-22
E2711,FND264,Fund_395,26.57,64.11,2025-04-22
E2711,FND165,Fund_468,79.91,27.52,2025-04-22
E2711,FND265,Fund_489,128.0,31.08,2025-04-22
E2711,FND219,Fund_98,95.45,81.0,2025-04-22
E2712,FND18,Fund_255,75.85,9.56,2025-04-22
E2712,FND356,Fund_147,39.8,1.58,2025-04-22
E2713,FND1,Fund_314,176.38,16.31,2025-04-22
E2713,FND110,Fund_65,74.58,32.95,2025-04-22
E2713,FND337,Fund_163,135.61,70.41,2025-04-22
E2713,FND217,Fund_400,187.72,27.53,2025-04-22
E2714,FND493,Fund_129,19.09,97.94,2025-04-22
E2714,FND226,Fund_268,75.75,46.41,2025-04-22
E2715,FND361,Fund_336,186.61,75.67,2025-04-22
E2715,FND209,Fund_499,26.87,6.69,2025-04-22
E2716,FND453,Fund_45,99.26,40.57,2025-04-22
E2716,FND476,Fund_440,127.41,63.82,2025-04-22
E2716,FND348,Fund_446,131.84,23.02,2025-04-22
E2716,FND388,Fund_232,160.72,12.96,2025-04-22
E2717,FND431,Fund_374,39.35,51.29,2025-04-22
E2717,FND171,Fund_387,182.25,25.67,2025-04-22
E2717,FND440,Fund_353,20.8,49.72,2025-04-22
E2718,FND440,Fund_413,116.44,5.78,2025-04-22
E2718,FND107,Fund_296,29.9,31.76,2025-04-22
E2718,FND225,Fund_187,162.54,25.02,2025-04-22
E2718,FND286,Fund_40,188.3,16.17,2025-04-22
E2719,FND396,Fund_11,191.0,30.91,2025-04-22
E2719,FND370,Fund_314,183.38,50.97,2025-04-22
E2720,FND10,Fund_280,186.44,37.89,2025-04-22
E2720,FND457,Fund_9,79.61,31.01,2025-04-22
E2720,FND285,Fund_457,176.36,30.64,2025-04-22
E2720,FND385,Fund_228,11.86,71.22,2025-04-22
E2721,FND175,Fund_254,130.39,69.02,2025-04-22
E2721,FND449,Fund_214,119.6,6.7,2025-04-22
E2721,FND164,Fund_140,53.68,39.26,2025-04-22
E2722,FND492,Fund_306,97.24,77.99,2025-04-22
E2722,FND394,Fund_221,149.23,18.87,2025-04-22
E2722,FND95,Fund_15,150.92,25.77,2025-04-22
E2723,FND490,Fund_121,180.48,67.12,2025-04-22
E2723,FND58,Fund_282,18.17,15.75,2025-04-22
E2723,FND82,Fund_146,64.14,75.06,2025-04-22
E2723,FND181,Fund_355,63.56,53.09,2025-04-22
E2724,FND7,Fund_480,162.49,74.56,2025-04-22
E2724,FND90,Fund_400,101.96,33.36,2025-04-22
E2724,FND115,Fund_468,165.6,7.07,2025-04-22
E2724,FND84,Fund_247,18.03,41.69,2025-04-22
E2725,FND163,Fund_142,10.51,35.01,2025-04-22
E2725,FND161,Fund_210,99.72,80.2,2025-04-22
E2726,FND231,Fund_69,18.85,34.77,2025-04-22
E2726,FND42,Fund_386,29.49,2.74,2025-04-22
E2727,FND300,Fund_50,108.31,50.11,2025-04-22
E2727,FND441,Fund_131,13.06,7.35,2025-04-22
E2727,FND426,Fund_294,104.89,99.91,2025-04-22
E2728,FND435,Fund_69,112.43,19.09,2025-04-22
E2728,FND70,Fund_207,146.8,3.25,2025-04-22
E2728,FND268,Fund_225,174.43,96.18,2025-04-22
E2728,FND365,Fund_286,194.24,57.12,2025-04-22
E2729,FND374,Fund_171,49.1,19.14,2025-04-22
E2729,FND252,Fund_426,23.97,22.91,2025-04-22
E2730,FND84,Fund_19,121.98,26.09,2025-04-22
E2730,FND47,Fund_184,49.84,7.32,2025-04-22
E2731,FND37,Fund_110,111.64,2.66,2025-04-22
E2731,FND248,Fund_158,195.56,67.73,2025-04-22
E2731,FND480,Fund_54,29.5,13.47,2025-04-22
E2731,FND290,Fund_82,99.27,97.2,2025-04-22
E2732,FND147,Fund_79,174.54,75.5,2025-04-22
E2732,FND376,Fund_32,40.3,64.2,2025-04-22
E2732,FND318,Fund_285,21.1,87.08,2025-04-22
E2732,FND49,Fund_354,64.2,79.89,2025-04-22
E2733,FND352,Fund_433,199.02,36.71,2025-04-22
E2733,FND123,Fund_277,179.2,44.54,2025-04-22
E2733,FND73,Fund_480,21.05,24.34,2025-04-22
E2734,FND404,Fund_261,111.75,37.43,2025-04-22
E2734,FND144,Fund_445,169.7,55.03,2025-04-22
E2734,FND465,Fund_174,105.41,30.93,2025-04-22
E2735,FND196,Fund_178,151.5,64.09,2025-04-22
E2735,FND284,Fund_240,20.95,71.35,2025-04-22
E2735,FND171,Fund_39,62.79,92.56,2025-04-22
E2735,FND458,Fund_225,30.24,81.29,2025-04-22
E2736,FND369,Fund_410,38.25,56.28,2025-04-22
E2736,FND294,Fund_83,59.64,20.61,2025-04-22
E2736,FND118,Fund_233,30.78,49.19,2025-04-22
E2737,FND341,Fund_499,18.09,44.45,2025-04-22
E2737,FND343,Fund_4,125.56,23.75,2025-04-22
E2737,FND312,Fund_219,147.2,64.91,2025-04-22
E2737,FND205,Fund_2,65.29,10.19,2025-04-22
E2738,FND64,Fund_251,101.72,93.5,2025-04-22
E2738,FND95,Fund_85,137.27,55.1,2025-04-22
E2738,FND419,Fund_324,75.88,76.23,2025-04-22
E2738,FND38,Fund_136,74.91,37.2,2025-04-22
E2739,FND15,Fund_476,92.37,28.65,2025-04-22
E2739,FND454,Fund_296,92.95,69.12,2025-04-22
E2739,FND367,Fund_282,71.74,80.04,2025-04-22
E2739,FND153,Fund_402,161.05,22.45,2025-04-22
E2740,FND231,Fund_195,119.52,65.69,2025-04-22
E2740,FND326,Fund_46,152.67,35.8,2025-04-22
E2740,FND132,Fund_42,181.69,32.51,2025-04-22
E2740,FND372,Fund_203,112.38,96.56,2025-04-22
E2741,FND368,Fund_188,79.97,12.28,2025-04-22
E2741,FND414,Fund_46,193.93,73.49,2025-04-22
E2741,FND419,Fund_326,90.34,96.84,2025-04-22
E2742,FND276,Fund_374,111.59,94.17,2025-04-22
E2742,FND365,Fund_243,182.3,79.13,2025-04-22
E2743,FND368,Fund_131,178.23,99.74,2025-04-22
E2743,FND432,Fund_122,143.62,46.11,2025-04-22
E2743,FND86,Fund_175,82.45,76.28,2025-04-22
E2744,FND441,Fund_264,27.91,72.4,2025-04-22
E2744,FND73,Fund_141,52.55,48.18,2025-04-22
E2745,FND253,Fund_201,103.16,36.6,2025-04-22
E2745,FND279,Fund_405,105.6,84.18,2025-04-22
E2745,FND103,Fund_79,177.99,61.67,2025-04-22
E2746,FND167,Fund_322,165.25,98.47,2025-04-22
E2746,FND446,Fund_368,28.75,15.84,2025-04-22
E2746,FND57,Fund_194,57.57,17.29,2025-04-22
E2746,FND14,Fund_392,32.26,79.66,2025-04-22
E2747,FND358,Fund_247,160.72,48.93,2025-04-22
E2747,FND249,Fund_31,85.22,85.48,2025-04-22
E2747,FND335,Fund_361,126.15,32.39,2025-04-22
E2748,FND227,Fund_419,125.15,63.52,2025-04-22
E2748,FND154,Fund_469,163.43,58.22,2025-04-22
E2748,FND36,Fund_473,57.07,95.87,2025-04-22
E2749,FND148,Fund_261,177.29,36.42,2025-04-22
E2749,FND3,Fund_212,97.97,51.99,2025-04-22
E2749,FND147,Fund_379,49.53,59.9,2025-04-22
E2749,FND8,Fund_74,45.07,51.98,2025-04-22
E2750,FND209,Fund_308,125.57,96.27,2025-04-22
E2750,FND43,Fund_469,25.36,1.95,2025-04-22
E2751,FND210,Fund_291,56.06,85.9,2025-04-22
E2751,FND180,Fund_325,99.37,5.16,2025-04-22
E2752,FND212,Fund_378,95.16,13.81,2025-04-22
E2752,FND213,Fund_33,22.34,93.13,2025-04-22
E2752,FND225,Fund_52,182.8,88.11,2025-04-22
E2753,FND408,Fund_413,33.71,52.99,2025-04-22
E2753,FND214,Fund_268,186.91,86.12,2025-04-22
E2753,FND2,Fund_246,113.15,2.81,2025-04-22
E2753,FND15,Fund_211,135.61,92.48,2025-04-22
E2754,FND30,Fund_83,119.41,78.07,2025-04-22
E2754,FND460,Fund_155,187.11,74.97,2025-04-22
E2754,FND50,Fund_338,25.81,69.74,2025-04-22
E2754,FND398,Fund_290,153.71,27.15,2025-04-22
E2755,FND311,Fund_287,147.17,91.85,2025-04-22
E2755,FND447,Fund_312,161.25,94.63,2025-04-22
E2756,FND13,Fund_90,67.06,41.65,2025-04-22
E2756,FND13,Fund_220,72.09,20.58,2025-04-22
E2756,FND414,Fund_294,30.55,30.04,2025-04-22
E2757,FND163,Fund_194,169.9,35.18,2025-04-22
E2757,FND13,Fund_250,166.38,71.96,2025-04-22
E2758,FND345,Fund_320,61.38,20.3,2025-04-22
E2758,FND107,Fund_26,54.37,12.91,2025-04-22
E2759,FND272,Fund_17,156.08,88.13,2025-04-22
E2759,FND156,Fund_134,133.22,59.63,2025-04-22
E2759,FND3,Fund_151,87.24,22.8,2025-04-22
E2760,FND63,Fund_385,75.35,33.53,2025-04-22
E2760,FND442,Fund_338,99.02,95.8,2025-04-22
E2760,FND129,Fund_260,32.36,12.61,2025-04-22
E2760,FND405,Fund_323,88.38,85.44,2025-04-22
E2761,FND228,Fund_272,197.68,61.0,2025-04-22
E2761,FND61,Fund_39,144.77,39.92,2025-04-22
E2762,FND232,Fund_299,115.92,49.75,2025-04-22
E2762,FND383,Fund_462,60.94,30.21,2025-04-22
E2762,FND220,Fund_77,42.85,55.64,2025-04-22
E2763,FND447,Fund_291,17.84,14.07,2025-04-22
E2763,FND225,Fund_317,76.7,96.7,2025-04-22
E2763,FND499,Fund_340,34.42,63.4,2025-04-22
E2764,FND481,Fund_149,106.0,67.97,2025-04-22
E2764,FND159,Fund_26,94.41,47.81,2025-04-22
E2765,FND40,Fund_341,121.37,84.24,2025-04-22
E2765,FND396,Fund_474,175.83,62.33,2025-04-22
E2766,FND359,Fund_312,27.46,21.76,2025-04-22
E2766,FND47,Fund_409,15.37,52.24,2025-04-22
E2766,FND315,Fund_318,125.13,20.19,2025-04-22
E2767,FND6,Fund_387,142.11,5.37,2025-04-22
E2767,FND360,Fund_295,63.38,76.08,2025-04-22
E2768,FND398,Fund_274,140.7,80.22,2025-04-22
E2768,FND346,Fund_102,149.04,98.11,2025-04-22
E2769,FND79,Fund_325,126.52,36.63,2025-04-22
E2769,FND299,Fund_476,120.26,14.9,2025-04-22
E2769,FND248,Fund_276,80.18,9.8,2025-04-22
E2770,FND412,Fund_486,86.49,45.78,2025-04-22
E2770,FND300,Fund_449,178.82,28.05,2025-04-22
E2771,FND334,Fund_49,157.44,31.04,2025-04-22
E2771,FND146,Fund_269,46.78,69.26,2025-04-22
E2771,FND33,Fund_45,86.56,84.42,2025-04-22
E2772,FND378,Fund_350,104.55,66.56,2025-04-22
E2772,FND233,Fund_294,180.27,82.35,2025-04-22
E2772,FND385,Fund_437,64.15,19.17,2025-04-22
E2772,FND44,Fund_359,195.07,95.52,2025-04-22
E2773,FND99,Fund_340,133.33,57.84,2025-04-22
E2773,FND325,Fund_215,93.26,34.81,2025-04-22
E2773,FND195,Fund_277,147.64,23.46,2025-04-22
E2774,FND69,Fund_7,139.29,59.37,2025-04-22
E2774,FND67,Fund_126,100.42,74.3,2025-04-22
E2774,FND423,Fund_463,120.54,51.99,2025-04-22
E2775,FND115,Fund_353,164.95,76.37,2025-04-22
E2775,FND94,Fund_95,134.09,82.65,2025-04-22
E2776,FND27,Fund_388,183.43,86.3,2025-04-22
E2776,FND63,Fund_304,65.87,36.37,2025-04-22
E2776,FND137,Fund_108,181.38,96.96,2025-04-22
E2776,FND290,Fund_386,32.78,7.96,2025-04-22
E2777,FND491,Fund_233,146.95,50.24,2025-04-22
E2777,FND360,Fund_389,188.6,37.34,2025-04-22
E2777,FND378,Fund_478,187.19,90.35,2025-04-22
E2778,FND431,Fund_277,17.99,69.64,2025-04-22
E2778,FND320,Fund_8,109.98,25.22,2025-04-22
E2779,FND419,Fund_410,79.01,76.5,2025-04-22
E2779,FND229,Fund_50,25.66,21.27,2025-04-22
E2779,FND418,Fund_335,101.12,82.35,2025-04-22
E2780,FND375,Fund_36,16.92,74.24,2025-04-22
E2780,FND468,Fund_68,97.14,11.81,2025-04-22
E2781,FND209,Fund_255,30.1,62.13,2025-04-22
E2781,FND53,Fund_427,152.34,84.5,2025-04-22
E2782,FND25,Fund_339,141.35,19.78,2025-04-22
E2782,FND136,Fund_440,113.02,94.64,2025-04-22
E2782,FND127,Fund_151,149.15,18.3,2025-04-22
E2782,FND256,Fund_122,28.96,62.21,2025-04-22
E2783,FND304,Fund_329,67.56,24.63,2025-04-22
E2783,FND411,Fund_406,104.5,57.97,2025-04-22
E2784,FND190,Fund_291,87.08,19.64,2025-04-22
E2784,FND119,Fund_485,167.76,50.51,2025-04-22
E2784,FND252,Fund_137,125.46,65.01,2025-04-22
E2784,FND243,Fund_355,106.53,35.29,2025-04-22
E2785,FND464,Fund_262,29.62,41.86,2025-04-22
E2785,FND198,Fund_458,146.61,72.75,2025-04-22
E2785,FND490,Fund_490,150.67,75.03,2025-04-22
E2785,FND483,Fund_121,190.44,24.77,2025-04-22
E2786,FND430,Fund_139,31.82,17.07,2025-04-22
E2786,FND274,Fund_216,114.53,37.09,2025-04-22
E2787,FND378,Fund_327,114.87,46.02,2025-04-22
E2787,FND92,Fund_180,48.31,40.31,2025-04-22
E2787,FND89,Fund_38,108.32,21.34,2025-04-22
E2787,FND469,Fund_434,146.9,22.83,2025-04-22
E2788,FND317,Fund_17,119.72,9.35,2025-04-22
E2788,FND431,Fund_206,156.66,63.61,2025-04-22
E2788,FND112,Fund_79,58.69,84.28,2025-04-22
E2788,FND27,Fund_331,66.45,42.72,2025-04-22
E2789,FND458,Fund_235,120.77,56.52,2025-04-22
E2789,FND343,Fund_155,105.45,22.39,2025-04-22
E2789,FND429,Fund_111,35.37,99.98,2025-04-22
E2789,FND28,Fund_66,118.52,82.78,2025-04-22
E2790,FND158,Fund_296,178.67,16.91,2025-04-22
E2790,FND491,Fund_59,108.73,30.24,2025-04-22
E2790,FND230,Fund_427,71.68,34.63,2025-04-22
E2791,FND189,Fund_233,158.48,78.85,2025-04-22
E2791,FND12,Fund_223,52.9,55.46,2025-04-22
E2791,FND224,Fund_260,58.87,98.05,2025-04-22
E2792,FND279,Fund_50,155.78,70.46,2025-04-22
E2792,FND317,Fund_88,24.65,14.65,2025-04-22
E2792,FND273,Fund_100,37.66,35.67,2025-04-22
E2792,FND333,Fund_304,49.2,30.67,2025-04-22
E2793,FND442,Fund_197,153.41,86.64,2025-04-22
E2793,FND470,Fund_220,170.42,60.32,2025-04-22
E2793,FND106,Fund_434,166.81,68.56,2025-04-22
E2793,FND415,Fund_37,23.89,8.33,2025-04-22
E2794,FND493,Fund_438,55.16,33.92,2025-04-22
E2794,FND147,Fund_407,48.9,69.98,2025-04-22
E2794,FND457,Fund_134,13.78,50.93,2025-04-22
E2795,FND279,Fund_97,138.18,95.0,2025-04-22
E2795,FND351,Fund_396,26.39,79.59,2025-04-22
E2795,FND132,Fund_206,125.63,30.25,2025-04-22
E2796,FND259,Fund_105,110.35,28.4,2025-04-22
E2796,FND106,Fund_447,65.0,12.88,2025-04-22
E2796,FND242,Fund_129,101.5,85.65,2025-04-22
E2796,FND398,Fund_201,129.52,48.78,2025-04-22
E2797,FND314,Fund_124,189.1,90.39,2025-04-22
E2797,FND50,Fund_194,122.51,85.22,2025-04-22
E2798,FND339,Fund_296,75.49,21.57,2025-04-22
E2798,FND55,Fund_166,40.33,57.04,2025-04-22
E2798,FND266,Fund_248,69.29,48.94,2025-04-22
E2799,FND467,Fund_380,84.45,90.72,2025-04-22
E2799,FND144,Fund_234,110.41,50.76,2025-04-22
E2800,FND342,Fund_149,113.22,96.46,2025-04-22
E2800,FND368,Fund_223,37.82,63.46,2025-04-22
E2801,FND97,Fund_416,142.38,72.87,2025-04-22
E2801,FND24,Fund_407,62.99,37.59,2025-04-22
E2801,FND442,Fund_295,190.62,90.86,2025-04-22
E2801,FND187,Fund_366,196.47,44.64,2025-04-22
E2802,FND420,Fund_375,10.8,55.78,2025-04-22
E2802,FND106,Fund_143,195.05,26.78,2025-04-22
E2802,FND336,Fund_372,38.28,97.57,2025-04-22
E2802,FND498,Fund_499,195.94,24.64,2025-04-22
E2803,FND451,Fund_104,179.09,56.23,2025-04-22
E2803,FND221,Fund_13,66.1,66.18,2025-04-22
E2804,FND305,Fund_177,152.13,27.74,2025-04-22
E2804,FND375,Fund_474,125.39,30.46,2025-04-22
E2804,FND99,Fund_34,142.36,37.91,2025-04-22
E2804,FND237,Fund_337,57.59,81.76,2025-04-22
E2805,FND436,Fund_134,63.03,73.81,2025-04-22
E2805,FND304,Fund_284,114.39,9.7,2025-04-22
E2805,FND165,Fund_88,87.01,11.54,2025-04-22
E2805,FND137,Fund_10,92.57,43.06,2025-04-22
E2806,FND409,Fund_229,156.31,41.01,2025-04-22
E2806,FND406,Fund_229,65.3,62.24,2025-04-22
E2806,FND349,Fund_186,152.3,81.62,2025-04-22
E2807,FND303,Fund_76,62.08,91.6,2025-04-22
E2807,FND32,Fund_479,23.5,12.19,2025-04-22
E2808,FND35,Fund_480,85.48,3.99,2025-04-22
E2808,FND402,Fund_392,124.91,28.63,2025-04-22
E2809,FND38,Fund_300,79.61,36.64,2025-04-22
E2809,FND220,Fund_74,197.86,36.59,2025-04-22
E2809,FND374,Fund_195,159.79,62.35,2025-04-22
E2809,FND456,Fund_77,149.42,9.45,2025-04-22
E2810,FND135,Fund_73,140.35,36.4,2025-04-22
E2810,FND110,Fund_483,58.78,44.54,2025-04-22
E2810,FND293,Fund_461,119.51,6.48,2025-04-22
E2811,FND444,Fund_220,34.45,81.92,2025-04-22
E2811,FND69,Fund_465,175.49,64.6,2025-04-22
E2812,FND59,Fund_102,169.87,34.7,2025-04-22
E2812,FND214,Fund_425,26.05,78.02,2025-04-22
E2812,FND107,Fund_396,187.8,71.73,2025-04-22
E2812,FND129,Fund_311,76.55,71.85,2025-04-22
E2813,FND309,Fund_362,195.39,62.06,2025-04-22
E2813,FND207,Fund_450,38.71,49.13,2025-04-22
E2813,FND330,Fund_450,106.76,82.2,2025-04-22
E2813,FND215,Fund_106,14.44,37.15,2025-04-22
E2814,FND41,Fund_337,54.48,3.16,2025-04-22
E2814,FND416,Fund_95,107.5,17.33,2025-04-22
E2815,FND266,Fund_222,84.87,98.28,2025-04-22
E2815,FND424,Fund_479,68.53,58.97,2025-04-22
E2815,FND17,Fund_256,84.45,25.41,2025-04-22
E2815,FND479,Fund_126,76.55,65.64,2025-04-22
E2816,FND387,Fund_133,159.97,35.16,2025-04-22
E2816,FND113,Fund_122,191.5,71.29,2025-04-22
E2816,FND461,Fund_485,166.97,32.05,2025-04-22
E2816,FND90,Fund_137,164.95,29.35,2025-04-22
E2817,FND99,Fund_13,79.79,82.87,2025-04-22
E2817,FND369,Fund_301,47.84,6.06,2025-04-22
E2818,FND493,Fund_384,131.2,41.73,2025-04-22
E2818,FND478,Fund_284,53.69,78.55,2025-04-22
E2819,FND137,Fund_4,177.01,11.28,2025-04-22
E2819,FND159,Fund_248,88.92,36.58,2025-04-22
E2820,FND69,Fund_212,67.94,94.42,2025-04-22
E2820,FND156,Fund_155,27.27,50.52,2025-04-22
E2821,FND422,Fund_392,108.56,99.29,2025-04-22
